time,rh_out,t_out,month,hour,day_type
2021-09-15 14:15:00+08:00,44.0,33.33,9,14,2
2021-09-15 14:30:00+08:00,44.5,33.055,9,14,2
2021-09-15 14:45:00+08:00,45.0,33.33,9,14,2
2021-09-15 15:00:00+08:00,44.0,33.33,9,15,2
2021-09-15 15:15:00+08:00,44.0,32.78,9,15,2
2021-09-15 15:30:00+08:00,46.5,33.055,9,15,2
2021-09-15 15:45:00+08:00,51.0,32.22,9,15,2
2021-09-15 16:00:00+08:00,50.5,32.22,9,16,2
2021-09-15 16:15:00+08:00,51.0,31.67,9,16,2
2021-09-15 16:30:00+08:00,53.5,31.67,9,16,2
2021-09-15 16:45:00+08:00,53.0,32.22,9,16,2
2021-09-15 17:00:00+08:00,51.0,32.22,9,17,2
2021-09-15 17:15:00+08:00,50.0,32.22,9,17,2
2021-09-15 17:30:00+08:00,50.0,31.945,9,17,2
2021-09-15 17:45:00+08:00,49.0,32.22,9,17,2
2021-09-15 18:00:00+08:00,49.5,32.22,9,18,2
2021-09-15 18:15:00+08:00,50.0,32.22,9,18,2
2021-09-15 18:30:00+08:00,52.0,32.5,9,18,2
2021-09-15 18:45:00+08:00,52.0,32.78,9,18,2
2021-09-15 19:00:00+08:00,53.5,32.22,9,19,2
2021-09-15 19:15:00+08:00,54.0,31.67,9,19,2
2021-09-15 19:30:00+08:00,56.0,31.67,9,19,2
2021-09-15 19:45:00+08:00,56.0,31.67,9,19,2
2021-09-15 20:00:00+08:00,56.0,31.67,9,20,2
2021-09-15 20:15:00+08:00,56.0,31.67,9,20,2
2021-09-15 20:30:00+08:00,55.0,31.39,9,20,2
2021-09-15 20:45:00+08:00,56.0,31.11,9,20,2
2021-09-15 21:00:00+08:00,56.5,31.39,9,21,2
2021-09-15 21:15:00+08:00,57.0,31.11,9,21,2
2021-09-15 21:30:00+08:00,57.5,31.39,9,21,2
2021-09-15 21:45:00+08:00,57.0,31.11,9,21,2
2021-09-15 22:00:00+08:00,58.0,31.11,9,22,2
2021-09-15 22:15:00+08:00,58.0,31.11,9,22,2
2021-09-15 22:30:00+08:00,58.0,30.835,9,22,2
2021-09-15 22:45:00+08:00,58.0,30.56,9,22,2
2021-09-15 23:00:00+08:00,57.5,30.835,9,23,2
2021-09-15 23:15:00+08:00,55.0,31.11,9,23,2
2021-09-15 23:30:00+08:00,55.0,31.11,9,23,2
2021-09-15 23:45:00+08:00,54.0,31.11,9,23,2
2021-09-16 00:00:00+08:00,54.0,31.11,9,0,3
2021-09-16 00:15:00+08:00,55.0,31.11,9,0,3
2021-09-16 00:30:00+08:00,55.0,31.11,9,0,3
2021-09-16 00:45:00+08:00,56.0,31.11,9,0,3
2021-09-16 01:00:00+08:00,56.5,31.11,9,1,3
2021-09-16 01:15:00+08:00,57.0,31.11,9,1,3
2021-09-16 01:30:00+08:00,57.0,31.11,9,1,3
2021-09-16 01:45:00+08:00,57.0,31.11,9,1,3
2021-09-16 02:00:00+08:00,58.0,30.835,9,2,3
2021-09-16 02:15:00+08:00,59.0,30.56,9,2,3
2021-09-16 02:30:00+08:00,59.0,30.56,9,2,3
2021-09-16 02:45:00+08:00,59.0,30.56,9,2,3
2021-09-16 03:00:00+08:00,58.5,30.56,9,3,3
2021-09-16 03:15:00+08:00,59.0,30.56,9,3,3
2021-09-16 03:30:00+08:00,59.0,30.56,9,3,3
2021-09-16 03:45:00+08:00,59.0,30.56,9,3,3
2021-09-16 04:00:00+08:00,59.0,30.28,9,4,3
2021-09-16 04:15:00+08:00,60.0,30.0,9,4,3
2021-09-16 04:30:00+08:00,60.0,30.28,9,4,3
2021-09-16 04:45:00+08:00,59.0,30.56,9,4,3
2021-09-16 05:00:00+08:00,59.0,30.56,9,5,3
2021-09-16 05:15:00+08:00,59.0,30.56,9,5,3
2021-09-16 05:30:00+08:00,60.0,30.56,9,5,3
2021-09-16 05:45:00+08:00,60.0,30.56,9,5,3
2021-09-16 06:00:00+08:00,60.0,30.56,9,6,3
2021-09-16 06:15:00+08:00,60.0,30.56,9,6,3
2021-09-16 06:30:00+08:00,60.0,30.56,9,6,3
2021-09-16 06:45:00+08:00,60.0,30.56,9,6,3
2021-09-16 07:00:00+08:00,60.0,30.56,9,7,3
2021-09-16 07:15:00+08:00,60.0,30.56,9,7,3
2021-09-16 07:30:00+08:00,60.0,30.56,9,7,3
2021-09-16 07:45:00+08:00,60.0,30.56,9,7,3
2021-09-16 08:00:00+08:00,60.0,30.56,9,8,3
2021-09-16 08:15:00+08:00,60.0,31.11,9,8,3
2021-09-16 08:30:00+08:00,59.0,31.11,9,8,3
2021-09-16 08:45:00+08:00,58.0,31.11,9,8,3
2021-09-16 09:00:00+08:00,57.0,31.11,9,9,3
2021-09-16 09:15:00+08:00,57.0,31.11,9,9,3
2021-09-16 09:30:00+08:00,56.5,31.67,9,9,3
2021-09-16 09:45:00+08:00,56.0,31.67,9,9,3
2021-09-16 10:00:00+08:00,54.5,31.945,9,10,3
2021-09-16 10:15:00+08:00,54.0,32.22,9,10,3
2021-09-16 10:30:00+08:00,54.5,32.22,9,10,3
2021-09-16 10:45:00+08:00,55.0,32.22,9,10,3
2021-09-16 11:00:00+08:00,54.0,32.5,9,11,3
2021-09-16 11:15:00+08:00,53.0,32.78,9,11,3
2021-09-16 11:30:00+08:00,51.5,32.78,9,11,3
2021-09-16 11:45:00+08:00,52.0,32.78,9,11,3
2021-09-16 12:00:00+08:00,52.0,33.055,9,12,3
2021-09-16 12:15:00+08:00,51.0,33.33,9,12,3
2021-09-16 12:30:00+08:00,50.0,33.33,9,12,3
2021-09-16 12:45:00+08:00,49.0,33.33,9,12,3
2021-09-16 13:00:00+08:00,50.5,33.055,9,13,3
2021-09-16 13:15:00+08:00,51.0,31.11,9,13,3
2021-09-16 13:30:00+08:00,53.5,31.67,9,13,3
2021-09-16 13:45:00+08:00,54.0,31.11,9,13,3
2021-09-16 14:00:00+08:00,53.5,31.11,9,14,3
2021-09-16 14:15:00+08:00,52.0,31.11,9,14,3
2021-09-16 14:30:00+08:00,52.0,31.39,9,14,3
2021-09-16 14:45:00+08:00,53.0,31.67,9,14,3
2021-09-16 15:00:00+08:00,53.0,31.945,9,15,3
2021-09-16 15:15:00+08:00,53.0,32.22,9,15,3
2021-09-16 15:30:00+08:00,53.5,31.945,9,15,3
2021-09-16 15:45:00+08:00,55.0,31.67,9,15,3
2021-09-16 16:00:00+08:00,54.0,31.67,9,16,3
2021-09-16 16:15:00+08:00,53.0,31.67,9,16,3
2021-09-16 16:30:00+08:00,53.5,31.945,9,16,3
2021-09-16 16:45:00+08:00,53.0,32.22,9,16,3
2021-09-16 17:00:00+08:00,50.0,32.22,9,17,3
2021-09-16 17:15:00+08:00,52.0,31.67,9,17,3
2021-09-16 17:30:00+08:00,50.5,32.22,9,17,3
2021-09-16 17:45:00+08:00,51.0,32.22,9,17,3
2021-09-16 18:00:00+08:00,50.5,32.78,9,18,3
2021-09-16 18:15:00+08:00,51.0,32.22,9,18,3
2021-09-16 18:30:00+08:00,51.5,32.22,9,18,3
2021-09-16 18:45:00+08:00,53.0,31.67,9,18,3
2021-09-16 19:00:00+08:00,53.5,31.67,9,19,3
2021-09-16 19:15:00+08:00,54.0,31.67,9,19,3
2021-09-16 19:30:00+08:00,55.5,31.67,9,19,3
2021-09-16 19:45:00+08:00,55.0,31.11,9,19,3
2021-09-16 20:00:00+08:00,55.0,31.11,9,20,3
2021-09-16 20:15:00+08:00,55.0,31.11,9,20,3
2021-09-16 20:30:00+08:00,55.0,31.67,9,20,3
2021-09-16 20:45:00+08:00,55.0,31.67,9,20,3
2021-09-16 21:00:00+08:00,55.5,31.39,9,21,3
2021-09-16 21:15:00+08:00,56.0,31.67,9,21,3
2021-09-16 21:30:00+08:00,56.0,31.67,9,21,3
2021-09-16 21:45:00+08:00,56.0,31.67,9,21,3
2021-09-16 22:00:00+08:00,56.0,31.67,9,22,3
2021-09-16 22:15:00+08:00,56.0,31.11,9,22,3
2021-09-16 22:30:00+08:00,56.0,31.67,9,22,3
2021-09-16 22:45:00+08:00,56.0,31.11,9,22,3
2021-09-16 23:00:00+08:00,56.0,31.11,9,23,3
2021-09-16 23:15:00+08:00,56.0,31.11,9,23,3
2021-09-16 23:30:00+08:00,56.5,31.11,9,23,3
2021-09-16 23:45:00+08:00,56.0,31.11,9,23,3
2021-09-17 00:00:00+08:00,56.5,31.11,9,0,4
2021-09-17 00:15:00+08:00,57.0,31.11,9,0,4
2021-09-17 00:30:00+08:00,57.0,30.56,9,0,4
2021-09-17 00:45:00+08:00,56.0,31.11,9,0,4
2021-09-17 01:00:00+08:00,56.0,30.56,9,1,4
2021-09-17 01:15:00+08:00,56.0,30.56,9,1,4
2021-09-17 01:30:00+08:00,56.0,30.56,9,1,4
2021-09-17 01:45:00+08:00,56.0,30.56,9,1,4
2021-09-17 02:00:00+08:00,56.5,30.56,9,2,4
2021-09-17 02:15:00+08:00,56.0,30.56,9,2,4
2021-09-17 02:30:00+08:00,57.0,30.56,9,2,4
2021-09-17 02:45:00+08:00,57.0,30.56,9,2,4
2021-09-17 03:00:00+08:00,58.0,30.56,9,3,4
2021-09-17 03:15:00+08:00,58.0,30.56,9,3,4
2021-09-17 03:30:00+08:00,58.0,30.56,9,3,4
2021-09-17 03:45:00+08:00,58.0,30.56,9,3,4
2021-09-17 04:00:00+08:00,59.0,30.28,9,4,4
2021-09-17 04:15:00+08:00,59.0,30.56,9,4,4
2021-09-17 04:30:00+08:00,58.5,30.28,9,4,4
2021-09-17 04:45:00+08:00,59.0,30.56,9,4,4
2021-09-17 05:00:00+08:00,59.0,30.0,9,5,4
2021-09-17 05:15:00+08:00,,,9,5,4
2021-09-17 05:30:00+08:00,59.0,30.56,9,5,4
2021-09-17 05:45:00+08:00,60.0,30.0,9,5,4
2021-09-17 06:00:00+08:00,60.0,30.0,9,6,4
2021-09-17 06:15:00+08:00,61.0,30.0,9,6,4
2021-09-17 06:30:00+08:00,61.0,29.44,9,6,4
2021-09-17 06:45:00+08:00,62.0,29.44,9,6,4
2021-09-17 07:00:00+08:00,61.5,29.44,9,7,4
2021-09-17 07:15:00+08:00,61.0,29.44,9,7,4
2021-09-17 07:30:00+08:00,62.0,29.72,9,7,4
2021-09-17 07:45:00+08:00,62.0,30.0,9,7,4
2021-09-17 08:00:00+08:00,60.5,30.28,9,8,4
2021-09-17 08:15:00+08:00,58.0,30.56,9,8,4
2021-09-17 08:30:00+08:00,57.5,31.39,9,8,4
2021-09-17 08:45:00+08:00,57.0,31.67,9,8,4
2021-09-17 09:00:00+08:00,55.0,31.945,9,9,4
2021-09-17 09:15:00+08:00,53.0,32.22,9,9,4
2021-09-17 09:30:00+08:00,51.5,32.78,9,9,4
2021-09-17 09:45:00+08:00,50.0,32.78,9,9,4
2021-09-17 10:00:00+08:00,48.5,33.055,9,10,4
2021-09-17 10:15:00+08:00,48.0,33.33,9,10,4
2021-09-17 10:30:00+08:00,46.5,33.33,9,10,4
2021-09-17 10:45:00+08:00,46.0,33.33,9,10,4
2021-09-17 11:00:00+08:00,43.5,33.61,9,11,4
2021-09-17 11:15:00+08:00,44.0,33.33,9,11,4
2021-09-17 11:30:00+08:00,42.5,33.33,9,11,4
2021-09-17 11:45:00+08:00,41.0,33.33,9,11,4
2021-09-17 12:00:00+08:00,45.5,33.61,9,12,4
2021-09-17 12:15:00+08:00,45.0,33.33,9,12,4
2021-09-17 12:30:00+08:00,44.0,33.61,9,12,4
2021-09-17 12:45:00+08:00,41.0,33.89,9,12,4
2021-09-17 13:00:00+08:00,40.0,34.44,9,13,4
2021-09-17 13:15:00+08:00,41.0,34.44,9,13,4
2021-09-17 13:30:00+08:00,40.0,34.44,9,13,4
2021-09-17 13:45:00+08:00,39.0,34.44,9,13,4
2021-09-17 14:00:00+08:00,39.5,34.44,9,14,4
2021-09-17 14:15:00+08:00,39.0,35.0,9,14,4
2021-09-17 14:30:00+08:00,39.0,34.44,9,14,4
2021-09-17 14:45:00+08:00,42.0,34.44,9,14,4
2021-09-17 15:00:00+08:00,42.0,34.44,9,15,4
2021-09-17 15:15:00+08:00,43.0,35.0,9,15,4
2021-09-17 15:30:00+08:00,42.5,34.44,9,15,4
2021-09-17 15:45:00+08:00,44.0,34.44,9,15,4
2021-09-17 16:00:00+08:00,47.0,33.61,9,16,4
2021-09-17 16:15:00+08:00,51.0,32.78,9,16,4
2021-09-17 16:30:00+08:00,51.5,32.78,9,16,4
2021-09-17 16:45:00+08:00,52.0,32.78,9,16,4
2021-09-17 17:00:00+08:00,53.0,32.5,9,17,4
2021-09-17 17:15:00+08:00,52.0,32.22,9,17,4
2021-09-17 17:30:00+08:00,52.0,32.5,9,17,4
2021-09-17 17:45:00+08:00,52.0,32.22,9,17,4
2021-09-17 18:00:00+08:00,51.0,32.5,9,18,4
2021-09-17 18:15:00+08:00,52.0,32.22,9,18,4
2021-09-17 18:30:00+08:00,53.0,32.22,9,18,4
2021-09-17 18:45:00+08:00,53.0,32.22,9,18,4
2021-09-17 19:00:00+08:00,53.5,32.22,9,19,4
2021-09-17 19:15:00+08:00,55.0,32.22,9,19,4
2021-09-17 19:30:00+08:00,55.5,31.67,9,19,4
2021-09-17 19:45:00+08:00,55.0,32.22,9,19,4
2021-09-17 20:00:00+08:00,55.0,31.67,9,20,4
2021-09-17 20:15:00+08:00,54.0,31.67,9,20,4
2021-09-17 20:30:00+08:00,54.0,32.22,9,20,4
2021-09-17 20:45:00+08:00,55.0,32.22,9,20,4
2021-09-17 21:00:00+08:00,54.5,31.945,9,21,4
2021-09-17 21:15:00+08:00,54.0,32.22,9,21,4
2021-09-17 21:30:00+08:00,54.0,32.22,9,21,4
2021-09-17 21:45:00+08:00,54.0,32.22,9,21,4
2021-09-17 22:00:00+08:00,54.0,32.22,9,22,4
2021-09-17 22:15:00+08:00,54.0,32.22,9,22,4
2021-09-17 22:30:00+08:00,55.0,32.22,9,22,4
2021-09-17 22:45:00+08:00,54.0,32.22,9,22,4
2021-09-17 23:00:00+08:00,55.0,31.67,9,23,4
2021-09-17 23:15:00+08:00,54.0,31.67,9,23,4
2021-09-17 23:30:00+08:00,55.0,31.67,9,23,4
2021-09-17 23:45:00+08:00,55.0,31.67,9,23,4
2021-09-18 00:00:00+08:00,55.0,31.11,9,0,5
2021-09-18 00:15:00+08:00,55.0,31.67,9,0,5
2021-09-18 00:30:00+08:00,56.0,31.11,9,0,5
2021-09-18 00:45:00+08:00,55.0,31.67,9,0,5
2021-09-18 01:00:00+08:00,55.0,31.67,9,1,5
2021-09-18 01:15:00+08:00,55.0,31.67,9,1,5
2021-09-18 01:30:00+08:00,55.0,31.67,9,1,5
2021-09-18 01:45:00+08:00,56.0,31.67,9,1,5
2021-09-18 02:00:00+08:00,56.0,31.11,9,2,5
2021-09-18 02:15:00+08:00,56.0,31.11,9,2,5
2021-09-18 02:30:00+08:00,56.5,31.11,9,2,5
2021-09-18 02:45:00+08:00,57.0,31.11,9,2,5
2021-09-18 03:00:00+08:00,57.0,31.11,9,3,5
2021-09-18 03:15:00+08:00,57.0,31.11,9,3,5
2021-09-18 03:30:00+08:00,57.5,30.835,9,3,5
2021-09-18 03:45:00+08:00,57.0,30.56,9,3,5
2021-09-18 04:00:00+08:00,57.0,30.56,9,4,5
2021-09-18 04:15:00+08:00,57.0,31.11,9,4,5
2021-09-18 04:30:00+08:00,58.0,30.56,9,4,5
2021-09-18 04:45:00+08:00,58.0,30.56,9,4,5
2021-09-18 05:00:00+08:00,58.0,30.835,9,5,5
2021-09-18 05:15:00+08:00,58.0,31.11,9,5,5
2021-09-18 05:30:00+08:00,58.0,31.11,9,5,5
2021-09-18 05:45:00+08:00,58.0,31.11,9,5,5
2021-09-18 06:00:00+08:00,58.0,31.11,9,6,5
2021-09-18 06:15:00+08:00,58.0,31.11,9,6,5
2021-09-18 06:30:00+08:00,58.0,30.56,9,6,5
2021-09-18 06:45:00+08:00,59.0,30.56,9,6,5
2021-09-18 07:00:00+08:00,59.0,30.56,9,7,5
2021-09-18 07:15:00+08:00,60.0,30.56,9,7,5
2021-09-18 07:30:00+08:00,60.0,30.56,9,7,5
2021-09-18 07:45:00+08:00,60.0,30.56,9,7,5
2021-09-18 08:00:00+08:00,59.0,30.835,9,8,5
2021-09-18 08:15:00+08:00,,,9,8,5
2021-09-18 08:30:00+08:00,54.0,31.945,9,8,5
2021-09-18 08:45:00+08:00,53.0,32.22,9,8,5
2021-09-18 09:00:00+08:00,53.0,32.22,9,9,5
2021-09-18 09:15:00+08:00,52.0,32.78,9,9,5
2021-09-18 09:30:00+08:00,52.0,32.5,9,9,5
2021-09-18 09:45:00+08:00,51.0,32.78,9,9,5
2021-09-18 10:00:00+08:00,51.0,32.78,9,10,5
2021-09-18 10:15:00+08:00,50.0,32.78,9,10,5
2021-09-18 10:30:00+08:00,50.0,32.78,9,10,5
2021-09-18 10:45:00+08:00,51.0,32.78,9,10,5
2021-09-18 11:00:00+08:00,50.5,32.78,9,11,5
2021-09-18 11:15:00+08:00,51.0,32.78,9,11,5
2021-09-18 11:30:00+08:00,49.5,33.055,9,11,5
2021-09-18 11:45:00+08:00,49.0,33.33,9,11,5
2021-09-18 12:00:00+08:00,47.5,33.33,9,12,5
2021-09-18 12:15:00+08:00,47.0,33.33,9,12,5
2021-09-18 12:30:00+08:00,46.5,33.61,9,12,5
2021-09-18 12:45:00+08:00,47.0,33.89,9,12,5
2021-09-18 13:00:00+08:00,46.5,33.89,9,13,5
2021-09-18 13:15:00+08:00,47.0,33.89,9,13,5
2021-09-18 13:30:00+08:00,47.0,33.89,9,13,5
2021-09-18 13:45:00+08:00,47.0,33.89,9,13,5
2021-09-18 14:00:00+08:00,49.5,33.335,9,14,5
2021-09-18 14:15:00+08:00,52.0,31.67,9,14,5
2021-09-18 14:30:00+08:00,52.0,32.22,9,14,5
2021-09-18 14:45:00+08:00,52.0,32.22,9,14,5
2021-09-18 15:00:00+08:00,53.5,32.22,9,15,5
2021-09-18 15:15:00+08:00,54.0,32.22,9,15,5
2021-09-18 15:30:00+08:00,54.5,31.945,9,15,5
2021-09-18 15:45:00+08:00,57.0,31.67,9,15,5
2021-09-18 16:00:00+08:00,54.5,31.39,9,16,5
2021-09-18 16:15:00+08:00,53.0,31.11,9,16,5
2021-09-18 16:30:00+08:00,52.5,31.39,9,16,5
2021-09-18 16:45:00+08:00,53.0,31.67,9,16,5
2021-09-18 17:00:00+08:00,52.0,31.67,9,17,5
2021-09-18 17:15:00+08:00,51.0,32.22,9,17,5
2021-09-18 17:30:00+08:00,52.0,31.945,9,17,5
2021-09-18 17:45:00+08:00,52.0,32.22,9,17,5
2021-09-18 18:00:00+08:00,52.0,32.22,9,18,5
2021-09-18 18:15:00+08:00,52.0,32.22,9,18,5
2021-09-18 18:30:00+08:00,53.0,32.22,9,18,5
2021-09-18 18:45:00+08:00,53.0,32.22,9,18,5
2021-09-18 19:00:00+08:00,53.5,32.22,9,19,5
2021-09-18 19:15:00+08:00,54.0,32.22,9,19,5
2021-09-18 19:30:00+08:00,54.5,31.945,9,19,5
2021-09-18 19:45:00+08:00,55.0,31.67,9,19,5
2021-09-18 20:00:00+08:00,55.0,31.67,9,20,5
2021-09-18 20:15:00+08:00,55.0,32.22,9,20,5
2021-09-18 20:30:00+08:00,55.0,31.945,9,20,5
2021-09-18 20:45:00+08:00,55.0,31.67,9,20,5
2021-09-18 21:00:00+08:00,54.5,31.67,9,21,5
2021-09-18 21:15:00+08:00,55.0,31.67,9,21,5
2021-09-18 21:30:00+08:00,55.0,31.67,9,21,5
2021-09-18 21:45:00+08:00,55.0,31.67,9,21,5
2021-09-18 22:00:00+08:00,56.5,31.67,9,22,5
2021-09-18 22:15:00+08:00,57.0,31.67,9,22,5
2021-09-18 22:30:00+08:00,57.5,31.67,9,22,5
2021-09-18 22:45:00+08:00,58.0,31.11,9,22,5
2021-09-18 23:00:00+08:00,58.0,31.39,9,23,5
2021-09-18 23:15:00+08:00,58.0,31.67,9,23,5
2021-09-18 23:30:00+08:00,58.0,31.67,9,23,5
2021-09-18 23:45:00+08:00,58.0,31.67,9,23,5
2021-09-19 00:00:00+08:00,58.0,31.11,9,0,6
2021-09-19 00:15:00+08:00,58.0,31.11,9,0,6
2021-09-19 00:30:00+08:00,58.0,31.11,9,0,6
2021-09-19 00:45:00+08:00,58.0,31.11,9,0,6
2021-09-19 01:00:00+08:00,57.0,31.11,9,1,6
2021-09-19 01:15:00+08:00,57.0,31.11,9,1,6
2021-09-19 01:30:00+08:00,56.0,31.11,9,1,6
2021-09-19 01:45:00+08:00,56.0,31.11,9,1,6
2021-09-19 02:00:00+08:00,56.0,31.11,9,2,6
2021-09-19 02:15:00+08:00,56.0,31.11,9,2,6
2021-09-19 02:30:00+08:00,56.0,31.11,9,2,6
2021-09-19 02:45:00+08:00,57.0,31.11,9,2,6
2021-09-19 03:00:00+08:00,57.5,30.835,9,3,6
2021-09-19 03:15:00+08:00,57.0,31.11,9,3,6
2021-09-19 03:30:00+08:00,58.0,30.56,9,3,6
2021-09-19 03:45:00+08:00,58.0,31.11,9,3,6
2021-09-19 04:00:00+08:00,57.5,31.11,9,4,6
2021-09-19 04:15:00+08:00,57.0,31.11,9,4,6
2021-09-19 04:30:00+08:00,57.0,31.11,9,4,6
2021-09-19 04:45:00+08:00,57.0,31.11,9,4,6
2021-09-19 05:00:00+08:00,56.5,31.11,9,5,6
2021-09-19 05:15:00+08:00,57.0,31.11,9,5,6
2021-09-19 05:30:00+08:00,56.5,31.11,9,5,6
2021-09-19 05:45:00+08:00,57.0,31.11,9,5,6
2021-09-19 06:00:00+08:00,56.0,31.11,9,6,6
2021-09-19 06:15:00+08:00,58.0,31.11,9,6,6
2021-09-19 06:30:00+08:00,57.0,31.11,9,6,6
2021-09-19 06:45:00+08:00,57.0,31.11,9,6,6
2021-09-19 07:00:00+08:00,57.0,31.11,9,7,6
2021-09-19 07:15:00+08:00,58.0,31.11,9,7,6
2021-09-19 07:30:00+08:00,61.5,30.0,9,7,6
2021-09-19 07:45:00+08:00,64.0,29.44,9,7,6
2021-09-19 08:00:00+08:00,62.0,29.165,9,8,6
2021-09-19 08:15:00+08:00,64.0,28.33,9,8,6
2021-09-19 08:30:00+08:00,64.5,28.055,9,8,6
2021-09-19 08:45:00+08:00,65.0,28.33,9,8,6
2021-09-19 09:00:00+08:00,64.5,28.33,9,9,6
2021-09-19 09:15:00+08:00,65.0,28.89,9,9,6
2021-09-19 09:30:00+08:00,64.0,28.89,9,9,6
2021-09-19 09:45:00+08:00,64.0,29.44,9,9,6
2021-09-19 10:00:00+08:00,63.0,29.44,9,10,6
2021-09-19 10:15:00+08:00,63.0,29.44,9,10,6
2021-09-19 10:30:00+08:00,63.5,29.44,9,10,6
2021-09-19 10:45:00+08:00,63.0,30.0,9,10,6
2021-09-19 11:00:00+08:00,61.5,29.44,9,11,6
2021-09-19 11:15:00+08:00,63.0,29.44,9,11,6
2021-09-19 11:30:00+08:00,61.5,29.44,9,11,6
2021-09-19 11:45:00+08:00,60.0,29.44,9,11,6
2021-09-19 12:00:00+08:00,60.0,29.72,9,12,6
2021-09-19 12:15:00+08:00,60.0,30.0,9,12,6
2021-09-19 12:30:00+08:00,60.0,30.0,9,12,6
2021-09-19 12:45:00+08:00,63.0,29.44,9,12,6
2021-09-19 13:00:00+08:00,64.5,28.61,9,13,6
2021-09-19 13:15:00+08:00,63.0,27.78,9,13,6
2021-09-19 13:30:00+08:00,65.0,27.78,9,13,6
2021-09-19 13:45:00+08:00,64.0,27.78,9,13,6
2021-09-19 14:00:00+08:00,63.5,28.61,9,14,6
2021-09-19 14:15:00+08:00,63.0,28.89,9,14,6
2021-09-19 14:30:00+08:00,63.5,29.165,9,14,6
2021-09-19 14:45:00+08:00,64.0,29.44,9,14,6
2021-09-19 15:00:00+08:00,63.0,29.165,9,15,6
2021-09-19 15:15:00+08:00,63.0,29.44,9,15,6
2021-09-19 15:30:00+08:00,63.0,29.44,9,15,6
2021-09-19 15:45:00+08:00,61.0,29.44,9,15,6
2021-09-19 16:00:00+08:00,61.0,29.44,9,16,6
2021-09-19 16:15:00+08:00,62.0,29.44,9,16,6
2021-09-19 16:30:00+08:00,62.0,29.44,9,16,6
2021-09-19 16:45:00+08:00,63.0,29.44,9,16,6
2021-09-19 17:00:00+08:00,63.0,29.44,9,17,6
2021-09-19 17:15:00+08:00,62.0,29.44,9,17,6
2021-09-19 17:30:00+08:00,61.5,29.72,9,17,6
2021-09-19 17:45:00+08:00,60.0,30.0,9,17,6
2021-09-19 18:00:00+08:00,59.5,30.0,9,18,6
2021-09-19 18:15:00+08:00,60.0,30.0,9,18,6
2021-09-19 18:30:00+08:00,60.0,30.0,9,18,6
2021-09-19 18:45:00+08:00,60.0,30.0,9,18,6
2021-09-19 19:00:00+08:00,59.5,30.0,9,19,6
2021-09-19 19:15:00+08:00,60.0,30.0,9,19,6
2021-09-19 19:30:00+08:00,60.0,30.0,9,19,6
2021-09-19 19:45:00+08:00,60.0,30.0,9,19,6
2021-09-19 20:00:00+08:00,61.0,29.72,9,20,6
2021-09-19 20:15:00+08:00,62.0,29.44,9,20,6
2021-09-19 20:30:00+08:00,61.0,29.72,9,20,6
2021-09-19 20:45:00+08:00,60.0,30.0,9,20,6
2021-09-19 21:00:00+08:00,61.5,29.72,9,21,6
2021-09-19 21:15:00+08:00,62.0,29.44,9,21,6
2021-09-19 21:30:00+08:00,62.5,29.44,9,21,6
2021-09-19 21:45:00+08:00,63.0,29.44,9,21,6
2021-09-19 22:00:00+08:00,63.0,29.44,9,22,6
2021-09-19 22:15:00+08:00,63.0,29.44,9,22,6
2021-09-19 22:30:00+08:00,64.0,29.44,9,22,6
2021-09-19 22:45:00+08:00,64.0,29.44,9,22,6
2021-09-19 23:00:00+08:00,64.0,29.165,9,23,6
2021-09-19 23:15:00+08:00,64.0,28.89,9,23,6
2021-09-19 23:30:00+08:00,64.0,28.89,9,23,6
2021-09-19 23:45:00+08:00,64.0,29.44,9,23,6
2021-09-20 00:00:00+08:00,64.0,29.44,9,0,0
2021-09-20 00:15:00+08:00,64.0,29.44,9,0,0
2021-09-20 00:30:00+08:00,64.0,29.44,9,0,0
2021-09-20 00:45:00+08:00,63.0,29.44,9,0,0
2021-09-20 01:00:00+08:00,63.0,29.44,9,1,0
2021-09-20 01:15:00+08:00,63.0,29.44,9,1,0
2021-09-20 01:30:00+08:00,63.0,29.44,9,1,0
2021-09-20 01:45:00+08:00,63.0,29.44,9,1,0
2021-09-20 02:00:00+08:00,62.5,29.44,9,2,0
2021-09-20 02:15:00+08:00,62.0,30.0,9,2,0
2021-09-20 02:30:00+08:00,62.0,30.0,9,2,0
2021-09-20 02:45:00+08:00,62.0,30.0,9,2,0
2021-09-20 03:00:00+08:00,62.0,29.72,9,3,0
2021-09-20 03:15:00+08:00,62.0,29.44,9,3,0
2021-09-20 03:30:00+08:00,62.5,29.44,9,3,0
2021-09-20 03:45:00+08:00,61.0,29.44,9,3,0
2021-09-20 04:00:00+08:00,61.5,29.44,9,4,0
2021-09-20 04:15:00+08:00,62.0,29.44,9,4,0
2021-09-20 04:30:00+08:00,62.5,29.44,9,4,0
2021-09-20 04:45:00+08:00,63.0,29.44,9,4,0
2021-09-20 05:00:00+08:00,63.0,29.44,9,5,0
2021-09-20 05:15:00+08:00,62.0,29.44,9,5,0
2021-09-20 05:30:00+08:00,62.5,29.165,9,5,0
2021-09-20 05:45:00+08:00,62.0,29.44,9,5,0
2021-09-20 06:00:00+08:00,61.0,29.165,9,6,0
2021-09-20 06:15:00+08:00,61.0,28.89,9,6,0
2021-09-20 06:30:00+08:00,61.5,28.89,9,6,0
2021-09-20 06:45:00+08:00,62.0,28.33,9,6,0
